country_code,country,population_2020,population_source,gini_value,gini_year,gini_source,capture_date,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010
SO,Somalia,15798020,Worldometers,0,N/A,N/A,10/25/2020,1923,0,0,0,0,0,1,1,1,1,0,0,0,0,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,63,63,52,0,0,0,17,0,0,0,52,52,0,0,0,0,0,0,2,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,1,0,52,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,50,4,50,0,0,6,0,9,3,6,6,0,0,0,0,0,0,0,17,17,17,17,17,1,0,0,4,0,0,0,0,0,0,0,0,0,0,37,0,0,62,0,0,12,12,12,90,37,0,4,19,2,19,0,0,0,0,27,0,19,6,69,0,0,0,0,0,191,0,0,19,19,6,17,21,0,0,0,0,0,0,0,0,19,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,45,45,45,6,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,21,21,2,21,21,0,0,30,30,30,0,30,2,0,0,0,0,0,5,0,0,2,0,2
SR,Suriname,585561,Worldometers,57.6,1999,Index Mundi,10/25/2020,2426,0,0,0,0,0,8,1,9,9,1,8,0,0,9,1,0,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59,59,40,0,0,0,33,0,0,0,41,41,0,0,0,0,0,0,0,0,17,13,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,41,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9,55,0,57,0,0,14,0,15,0,14,14,3,4,0,0,0,0,0,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,59,0,0,2,2,2,86,18,0,10,35,9,35,0,0,0,0,32,0,35,1,61,0,0,0,0,0,253,3,4,35,35,12,25,36,0,0,0,0,0,0,0,0,35,0,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,25,25,25,6,5,66,10,0,0,0,0,0,0,0,0,8,8,8,8,8,8,0,0,0,0,0,5,1,5,0,0,0,1,0,0,0,2,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,37,37,12,37,37,0,0,42,42,42,8,42,12,0,0,0,0,0,2,0,0,0,0,0
SS,South Sudan,11166783,Worldometers,0,N/A,N/A,10/25/2020,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,16,16,18,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
ST,Sao Tome and Principe,218308,Worldometers,30.8,2010,Index Mundi,10/25/2020,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,2,0,0,0,7,7,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,1,1,1,8,1,0,0,2,0,2,0,0,0,0,0,0,2,0,7,0,0,0,0,0,9,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0
SV,El Salvador,6479609,Worldometers,38,2017,Index Mundi,10/25/2020,24159,0,5,0,0,0,20,10,20,20,12,10,0,0,20,19,1,12,20,10,0,0,0,3,0,0,0,0,0,0,0,12,0,18,6,0,0,771,771,173,0,0,0,227,0,0,0,608,609,0,0,0,0,0,0,32,17,366,317,318,325,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,32,0,0,15,15,18,16,16,11,149,616,904,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,683,53,690,0,0,334,7,348,15,334,327,13,13,0,0,6,0,4,247,249,249,249,249,15,4,4,20,0,0,0,0,0,0,0,0,1,3,425,0,0,775,12,7,85,85,85,1053,392,2,36,261,17,261,0,0,0,0,123,5,267,25,831,0,0,0,0,0,114,13,13,246,246,123,224,312,9,9,9,9,9,9,9,8,271,0,0,335,0,0,0,0,0,0,0,23,2,3,11,0,4,0,33,539,539,539,108,83,915,52,0,1,0,0,0,4,0,0,19,19,37,51,51,51,0,3,0,0,1,7,0,13,0,0,0,1,0,0,0,20,355,335,1,1,0,0,8,8,8,0,0,0,0,3,3,0,3,272,0,0,0,0,0,0,0,9,0,290,290,51,290,290,0,16,312,312,312,35,312,31,0,0,0,0,9,28,0,0,2,0,5
SX,Sint Maarten,42776,Worldometers,0,N/A,N/A,10/25/2020,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,1,1,1,7,2,0,0,0,0,0,0,0,0,0,3,0,0,2,8,0,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,4,4,2,0,8,4,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0
SY,Syrian Arab Republic,17410293,Worldometers,35.8,2004,Index Mundi,10/25/2020,147733,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,270,270,16,0,0,0,67,9,0,0,163,163,0,0,0,0,0,0,7,1,46,36,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,28,0,0,0,0,0,0,0,0,37,163,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,221,0,223,0,0,41,3,43,7,41,39,27118,27119,0,0,2,0,0,71,72,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,7,0,126,0,0,269,7,2,47,47,47,344,124,0,8,75,0,75,0,0,0,0,9,0,76,24,301,0,0,0,0,0,164,26888,26893,69,69,17,68,104,2,2,2,2,2,2,2,2,81,0,0,42,0,0,0,0,0,0,1,0,0,3,4,0,1,0,27,165,165,165,38,12,314,26,0,0,0,0,0,14,0,0,11,11,18,23,23,23,1,13,0,0,0,5621,1,27033,0,0,0,20,0,0,0,8,45,37,0,0,0,0,2,2,2,0,0,0,0,10,10,0,13,78,0,0,0,0,0,0,0,2,0,94,94,23,94,94,0,0,111,111,112,17,112,15,0,0,0,0,2,9,0,0,1,0,4
SZ,Eswatini,1157707,Worldometers,51.5,2009,Index Mundi,10/25/2020,2046,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,44,0,0,0,24,0,0,0,27,27,0,0,0,0,0,0,0,0,26,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,27,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,68,1,73,0,0,18,0,23,5,18,18,1,1,1,0,0,0,0,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,78,3,0,9,9,9,101,18,0,4,30,4,30,0,0,0,0,19,0,28,4,80,0,0,0,0,0,39,1,1,25,25,9,24,29,2,2,2,2,2,2,2,0,29,0,0,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,22,22,22,4,0,80,4,0,0,0,0,0,0,0,0,2,2,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2,0,29,29,5,29,29,0,0,30,30,30,5,30,1,0,0,0,0,2,0,0,0,0,0,0
TC,Turks and Caicos Islands ,38609,Worldometers,0,N/A,N/A,10/25/2020,299,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,5,1,0,4,5,4,5,0,0,0,0,3,0,5,0,4,0,0,0,0,0,15,0,0,5,5,4,1,5,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,4,2,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,4,5,5,0,0,6,6,6,4,6,4,0,0,0,0,0,3,0,0,0,0,0
TD,Chad,16324440,Worldometers,43.3,2011,Index Mundi,10/25/2020,454,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,9,60,0,0,0,4,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,2,2,2,17,6,0,3,4,3,4,0,0,0,0,49,0,4,0,9,0,0,0,0,0,3,0,0,4,4,4,1,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,6,6,6,0,0,9,2,0,0,0,0,0,2,0,0,3,3,3,4,4,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,4,4,3,4,4,0,1,4,4,4,3,4,3,0,0,0,0,0,1,0,0,3,0,1
TF,French Southern Territories,N/A,N/A,0,N/A,N/A,10/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG,Togo,8237580,Worldometers,43.1,2015,Index Mundi,10/25/2020,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,87,87,68,0,0,0,20,0,0,0,55,55,0,0,0,0,0,0,1,1,21,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,13,55,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,78,0,81,0,0,19,0,21,2,19,19,1,1,1,0,0,0,0,21,21,21,21,21,2,0,0,3,0,0,0,0,0,0,0,0,0,0,34,0,0,87,0,0,6,6,6,115,32,0,1,22,0,22,1,0,0,0,40,0,22,12,101,0,0,0,0,0,151,1,1,22,22,3,22,29,1,1,1,1,1,1,1,1,26,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,46,46,12,0,101,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,21,19,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,26,26,4,26,26,0,2,30,30,30,7,30,1,0,0,0,0,1,4,0,0,1,0,0
TH,Thailand,69764925,Worldometers,36.5,2017,Index Mundi,10/25/2020,974713,567,133,11,0,7,1177,880,1273,1273,138,393,4,4,1272,796,333,546,1272,392,2,4,3,121,3,3,35,3,3,3,3,291,1,750,401,3,3,21717,21717,19389,1,2,4,17737,1015,3,0,17434,17436,7,7,7,7,7,0,1457,649,6719,4527,4511,4609,100,0,0,0,0,0,0,0,1,1,1,0,0,2,12,10,10,10,10,10,10,10,2,2,2,35,3,3,3,0,34,34,36,34,115,1396,7,0,470,470,629,547,547,438,1782,17485,30548,1274,9,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4388,15,539,18195,203,18583,2,4,5013,97,5729,762,5012,4771,1443,1866,45,88,163,88,61,18149,18220,18222,18227,18228,500,61,61,707,4,4,4,4,4,4,4,4,58,20,10410,4,4,21664,312,179,3103,3103,3103,34438,9670,10,1716,19131,676,19133,53,4,4,4,11711,61,19002,985,23381,4,4,4,4,4,15167,1462,1863,18367,18368,4732,17448,20489,240,240,240,240,240,240,240,162,19300,7,7,5090,4,4,4,4,4,0,2040,871,9,50,433,2,22,5,1622,12533,12535,12535,2095,1110,24578,2436,0,39,2077,0,3,119,4,4,1359,1359,1787,1917,1917,1917,41,77,8,4,2,1721,23,1904,4,0,2,492,3,2199,0,1003,6127,5123,144,144,30,3,163,163,163,4,4,4,4,73,73,5,76,19333,3,4,4,4,4,4,4,242,12,20492,20494,2090,20499,20501,38,499,22152,22157,22165,1646,22171,1551,5,5,0,5,267,404,1,1,240,11,66
TJ,Tajikistan,9492342,Worldometers,34,2015,Index Mundi,10/25/2020,8208,0,0,0,0,0,1,1,2,2,0,1,0,0,2,10,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,10,6,0,0,294,294,102,0,0,0,88,0,0,0,238,238,0,0,0,0,0,0,5,4,58,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,8,9,8,8,8,59,240,353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,254,0,258,0,0,37,0,37,0,37,35,3,3,0,0,0,0,1,95,98,98,98,98,8,1,1,9,0,0,0,0,0,0,0,0,0,0,170,0,0,294,0,1,35,35,35,393,166,0,6,99,2,99,3,0,0,0,50,1,103,3,300,0,0,0,0,0,84,3,3,101,101,38,92,122,1,1,1,1,1,1,1,0,106,0,0,37,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,195,196,196,20,17,322,37,0,0,2,0,0,1,0,0,16,16,17,20,20,20,0,0,0,0,0,2,0,3,0,0,0,5,0,2,0,4,41,37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,1,0,117,117,18,117,117,0,9,127,127,127,11,127,14,0,0,0,0,1,8,0,0,2,0,0
TK,Tokelau,1354,Worldometers,0,N/A,N/A,10/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
