city,population_2020,population_source,capture_date,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010,,,,,,,,,,,,,,,,,,,,
Leipzig,591000,World Population Review,11/14/2020,23525,3,3,1,0,2,6,4,7,7,2,3,0,0,7,12,13,3,7,3,0,0,0,3,0,0,1,0,0,0,0,8,0,10,2,0,0,876,876,383,0,0,0,199,3,0,0,730,732,2,2,2,2,2,0,4,2,86,49,49,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,2,2,2,2,2,18,0,0,3,3,6,5,5,2,262,733,895,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,639,1,646,0,0,55,1,68,15,55,50,11,12,1,1,4,1,0,201,202,201,201,201,3,0,0,10,0,0,0,0,0,0,0,0,2,0,641,0,0,884,5,3,235,235,236,"1,146",633,0,28,222,6,218,2,0,0,0,252,0,218,22,910,0,0,0,0,0,217,11,12,177,177,67,170,200,5,5,5,5,5,5,5,31,220,2,2,56,0,0,0,0,0,0,3,8,0,2,12,0,8,0,33,958,958,958,327,305,1214,18,0,0,0,0,0,7,0,0,17,17,21,22,22,22,15,7,0,0,0,11,1,13,0,0,0,11,0,0,0,24,76,52,0,0,0,0,30,30,30,0,0,0,0,6,6,0,7,228,0,0,0,0,0,0,0,5,0,240,240,25,240,240,7,3,249,249,249,21,249,19,0,0,0,0,5,20,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,
Lille,1063000,World Population Review,11/16/2020,9913,1,3,0,0,0,7,5,7,7,1,2,0,0,7,7,2,3,7,2,0,0,0,4,0,0,1,0,0,0,0,3,0,6,4,0,0,365,365,188,0,0,0,74,1,0,0,360,360,0,0,0,0,0,0,2,1,47,21,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,5,5,6,6,6,5,110,358,465,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,324,1,325,0,0,23,0,37,12,23,20,1,1,0,3,6,3,0,79,79,79,79,79,5,0,0,7,0,0,0,0,0,0,0,0,0,0,211,0,0,368,1,6,38,38,38,512,204,0,12,88,3,88,3,0,0,0,114,0,88,9,388,0,0,0,0,0,78,1,1,88,88,30,83,103,6,6,6,6,6,6,6,13,91,0,0,25,0,0,0,0,0,0,1,3,0,0,2,0,0,0,21,342,342,342,125,116,506,6,0,0,1,0,0,6,0,0,8,8,10,10,10,10,1,5,0,0,0,1,0,1,0,0,0,6,0,1,0,13,38,25,1,1,0,0,13,13,13,0,0,0,0,4,4,3,5,89,0,0,0,0,0,0,0,6,0,99,99,11,99,99,0,5,105,105,105,9,105,7,0,0,0,0,6,5,0,0,0,0,1,99,0,5,105,105,105,9,105,7,0,0,0,0,6,5,0,0,0,0,1
Lima,10719000,World Population Review,11/14/2020,88715,0,25,0,0,1,75,53,81,81,18,28,0,0,81,92,24,33,81,28,0,0,3,22,3,3,5,3,3,3,3,145,1,90,48,1,1,2583,2583,1291,1,0,0,1072,0,0,0,1859,1859,1,1,1,1,1,0,251,65,888,717,715,723,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,13,1,1,1,0,13,13,14,13,14,159,0,0,62,62,175,65,65,55,223,1862,3247,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,53,2178,21,2206,0,0,903,8,981,88,903,863,253,255,3,11,27,11,6,1145,1157,"1,157",1157,1157,63,6,6,195,0,0,0,0,0,0,0,0,4,4,1211,0,0,"2,589",33,27,387,387,387,"3,682","1,071",0,130,"1,201",59,"1,185",12,0,0,0,950,5,"1,198",147,"2,862",0,0,0,0,0,298,249,250,"1,156","1,156",391,1062,1419,30,30,30,30,30,30,30,9,1233,1,1,904,0,0,0,0,0,0,3,77,5,14,59,0,3,4,216,1526,1525,1525,287,140,3004,281,0,4,1,0,1,27,0,0,181,181,218,236,236,237,7,24,3,0,4,221,1,252,0,0,0,6,0,1,0,120,1155,1035,2,2,0,1,9,9,9,0,0,0,0,24,24,3,24,1214,1,0,0,0,0,0,0,31,2,1311,1311,212,1311,1311,2,63,1482,1482,1482,154,1482,153,0,0,0,0,34,98,0,0,10,3,8,,,,,,,,,,,,,,,,,,,,
Linz,206000,City Population,11/16/2020,11935,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,424,424,104,0,0,0,119,0,0,0,291,291,0,0,0,0,0,0,6,4,49,36,35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,1,1,1,81,293,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,309,1,318,0,0,39,4,47,12,39,39,3,3,0,1,1,1,0,128,128,128,128,128,1,0,0,1,0,0,0,0,0,0,0,0,2,0,303,0,0,431,5,1,111,111,111,543,298,0,39,144,17,144,2,0,0,0,80,0,145,10,457,0,0,0,0,0,194,3,3,137,137,57,116,165,1,1,1,1,1,1,1,11,146,0,0,41,0,0,0,0,0,0,0,23,0,2,13,0,1,0,19,401,401,401,96,86,545,7,0,0,8,0,0,3,0,0,19,19,26,28,28,28,3,1,0,0,0,2,0,3,0,0,0,2,0,8,0,13,51,38,1,1,0,0,11,11,11,0,0,0,0,1,1,0,1,144,0,0,0,0,0,0,0,1,0,161,161,31,161,161,0,1,166,166,166,24,166,25,0,0,0,0,1,8,0,0,0,0,1,161,0,1,166,166,166,24,166,25,0,0,0,0,1,8,0,0,0,0,1
Liverpool,901000,World Population Review,11/16/2020,9563,0,0,0,0,0,10,2,10,10,8,8,1,1,10,5,13,9,10,8,0,1,0,0,0,0,0,0,0,0,0,4,0,5,1,0,0,292,292,350,0,0,0,107,0,0,0,168,168,0,0,0,0,0,0,1,1,54,34,35,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,2,2,4,2,2,2,23,171,277,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,9,197,2,203,0,0,42,1,43,6,43,37,4,4,0,0,0,0,0,109,109,109,109,109,2,0,0,5,1,1,1,1,1,1,1,1,2,0,183,0,0,290,3,0,84,84,84,372,174,0,34,133,10,133,1,1,1,1,310,0,133,2,305,1,0,0,0,0,261,4,4,129,129,57,119,140,0,0,0,0,0,0,0,9,133,0,0,43,1,1,1,1,1,0,3,11,0,0,1,0,20,0,5,217,217,216,32,30,334,8,0,0,4,0,0,1,1,0,3,3,6,6,6,6,22,1,1,0,0,3,0,4,1,0,0,3,0,4,0,9,47,38,1,1,0,0,9,9,9,0,0,0,0,1,1,0,1,133,0,0,0,0,1,0,0,0,0,141,141,13,141,141,0,2,204,204,204,6,204,12,0,0,0,0,0,12,0,0,1,0,0,141,0,2,204,204,204,6,204,12,0,0,0,0,0,12,0,0,1,0,0
Málaga,590000,macrotrends,11/16/2020,13706,1,3,0,0,0,7,3,7,7,6,4,0,0,7,5,3,4,7,4,0,0,0,2,0,0,0,0,0,0,0,4,0,5,4,0,0,428,428,388,0,0,0,117,1,0,0,460,460,0,0,0,0,0,0,5,5,67,33,33,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,5,5,7,5,5,5,153,462,584,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,374,0,377,0,0,36,0,43,7,36,35,1,1,0,1,4,1,1,120,120,120,120,120,5,1,1,9,0,0,0,0,0,0,0,0,0,0,257,0,0,427,0,5,52,52,52,639,250,0,11,125,4,125,1,0,0,0,213,1,126,4,441,0,0,0,0,0,1163,1,1,119,119,28,113,135,5,5,5,5,5,5,5,10,128,0,0,36,0,0,0,0,0,0,1,5,0,0,1,0,0,0,9,406,406,406,145,141,583,40,0,0,0,0,0,1,0,0,8,8,9,11,11,11,9,1,0,0,0,0,0,1,0,0,0,40,0,0,0,8,47,39,0,0,0,0,10,10,10,0,0,0,0,1,1,0,1,125,0,0,0,0,0,0,0,5,0,136,136,11,136,136,0,6,142,142,142,7,142,7,0,0,0,0,5,29,0,0,0,0,1,136,0,6,142,142,142,7,142,7,0,0,0,0,5,29,0,0,0,0,1
Manama,1721000,World Population Review,11/16/2020,2785,0,1,0,0,0,4,4,4,4,4,0,0,0,4,4,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,79,79,45,0,0,0,33,0,0,0,50,50,0,0,0,0,0,0,12,12,36,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,1,1,1,7,50,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,59,1,63,0,0,20,0,23,3,20,20,2,2,0,1,1,1,0,34,34,34,34,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,0,79,1,1,16,16,16,113,35,0,3,36,0,36,0,0,0,0,21,0,36,7,88,0,0,0,0,0,120,2,2,32,32,23,31,40,1,1,1,1,1,1,1,2,41,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,2,0,9,50,50,50,11,4,92,19,0,0,0,0,0,0,0,0,6,6,7,9,9,9,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,25,21,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1,0,43,43,8,43,43,1,1,50,50,50,7,50,2,0,0,0,0,1,9,0,0,0,0,1,43,1,1,50,50,50,7,50,2,0,0,0,0,1,9,0,0,0,0,1
Matsudo,476000,Population.City,11/14/2020,40679,0,29,0,0,0,2,2,2,2,1,0,0,0,2,3,2,0,2,0,0,0,0,27,0,0,0,0,0,0,0,10,0,3,2,0,0,1202,1202,84,0,0,0,660,0,0,0,318,318,0,0,0,0,0,0,1,1,605,490,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,10,3,3,2,6,315,1494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,1198,1,1199,0,0,493,0,494,1,493,493,230,231,2,20,33,20,0,660,660,660,660,661,3,0,0,11,0,0,0,0,0,0,0,0,0,0,27,0,0,"1,202",0,31,3,3,3,"1,500",22,0,19,680,0,674,2,0,0,0,29,0,674,8,"1,206",0,0,0,0,0,230,227,228,671,671,233,671,878,36,36,36,36,36,36,36,4,879,0,0,488,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,38,38,38,11,3,1207,1,0,0,0,0,0,0,0,0,206,206,206,206,206,206,0,0,0,0,0,226,0,229,0,0,0,1,0,0,0,1,489,488,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,36,1,878,878,203,878,878,0,3,884,884,884,204,884,1,0,0,0,0,37,113,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,
Miami,486000,World Population Review,11/14/2020,1010895,148,53,2,0,0,89,44,95,95,41,51,0,0,95,126,131,77,95,51,0,0,3,45,3,3,9,3,3,3,3,32,2,125,61,0,0,9656,9656,11607,2,0,0,22906,155,0,0,5368,5368,0,0,0,0,0,0,14,9,1572,1345,1344,1350,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,7,0,0,0,0,7,7,7,7,38,619,1,0,70,70,79,74,74,67,443,5383,10705,96,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,282,3,112,7211,4,7332,0,0,1383,6,1443,63,1383,1366,57005,"57,834",11,19,76,19,4,23067,23068,"23,069",23069,23070,73,4,4,94,0,0,0,0,0,0,0,0,57,0,4225,0,0,"9,690",142,80,"2,389","2,389","2,389","13,237","4,117",1,440,"23,316",199,"22,830",115,0,0,0,"7,738",4,"22,865",144,"9,927",0,0,0,0,0,"1,427","56,718","57,539","22,216","22,220",691,21968,22686,91,91,91,91,91,91,91,126,22946,0,0,1380,0,0,0,0,0,1,28,215,3,7,38,0,47,3,207,4867,4867,4867,630,486,10421,208,0,3,215,0,0,34,0,0,242,242,404,424,424,424,54,23,2,0,3,3555,13,57612,0,0,0,194,0,221,1,85,1468,1382,21,21,0,0,126,126,126,0,0,0,0,20,20,1,22,22999,0,0,0,0,0,0,0,91,3,23244,23246,535,23250,23251,2,73,25324,25323,25325,376,25326,362,0,0,0,0,101,66,0,0,14,0,4,,,,,,,,,,,,,,,,,,,,
Minsk,1742000,World Population Review,11/16/2020,38240,306,6,0,0,0,16,13,18,18,2,5,0,0,18,44,15,9,18,5,0,0,0,4,0,0,1,0,0,0,0,13,1,43,24,0,0,1115,1115,1142,1,0,0,361,308,0,0,945,945,0,0,0,0,0,0,23,19,204,151,143,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,40,0,0,31,31,36,32,32,25,138,945,1327,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,911,3,932,0,0,159,3,176,20,152,147,13,13,3,2,9,2,0,417,421,421,421,421,31,0,0,37,0,0,0,0,0,0,0,0,2,0,681,0,0,1117,23,9,193,193,193,1545,668,0,105,469,29,469,2,0,0,0,857,0,476,45,1198,0,0,0,0,0,253,14,14,442,442,167,370,623,12,12,12,12,12,12,12,21,499,0,0,159,0,0,0,0,0,1,44,56,1,4,18,0,4,0,59,846,846,846,160,115,1313,461,0,0,19,0,0,32,0,0,80,80,123,130,130,130,9,26,0,0,2,13,1,15,0,0,0,15,1,19,0,23,184,161,0,0,0,0,21,21,21,0,0,0,0,11,11,1,26,484,0,0,0,0,0,0,0,12,0,584,584,174,584,584,0,31,704,704,704,97,704,146,0,0,0,0,14,20,0,0,2,0,3,584,0,31,704,704,704,97,704,146,0,0,0,0,14,20,0,0,2,0,3
Mississauga,801000,Population.City,11/14/2020,21556,0,4,0,0,0,9,4,9,9,3,5,0,0,9,12,6,5,9,5,0,0,0,2,0,0,0,0,0,0,0,3,0,12,6,0,0,460,460,224,0,0,0,364,0,0,0,769,769,0,0,0,0,0,0,1,1,135,113,114,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,7,7,7,7,7,6,27,773,1019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,357,0,361,0,0,121,1,143,25,121,118,1,1,0,2,5,2,0,377,377,377,377,377,7,0,0,9,0,0,0,0,0,0,0,0,0,0,238,0,0,482,4,5,109,109,109,"1,145",227,0,23,391,8,389,0,0,0,0,152,0,390,9,532,0,0,0,0,0,419,1,1,383,383,48,371,406,6,6,6,6,6,6,6,18,390,0,0,128,0,0,0,0,0,0,3,13,0,1,16,0,12,0,29,287,287,287,44,35,573,26,0,0,0,0,0,4,0,0,8,8,15,16,16,16,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,24,150,126,17,17,0,0,18,18,18,0,0,0,0,4,4,0,4,392,0,0,0,0,0,0,0,6,0,407,407,21,407,407,0,7,421,422,422,10,422,16,0,0,0,0,6,8,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,
Montevideo,1752000,World Population Review,11/16/2020,32045,1,10,1,0,0,16,5,19,19,12,14,0,0,19,13,5,14,19,14,0,0,0,10,0,0,2,0,0,0,0,5,0,13,7,0,0,1112,1112,452,0,0,0,284,1,0,0,855,855,0,0,0,0,0,0,23,11,227,149,150,155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,59,0,0,11,11,13,11,11,8,159,856,1347,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,933,5,938,0,0,168,5,192,36,168,157,11,11,0,10,11,10,1,302,303,303,303,303,11,1,1,13,0,0,0,0,0,0,0,0,1,1,615,0,0,1115,18,11,173,173,173,1534,599,1,60,338,24,338,4,0,0,0,240,1,340,42,1212,0,0,0,0,0,1182,11,11,318,318,120,294,377,12,12,12,12,12,12,12,36,348,0,0,173,0,0,0,0,0,0,0,24,2,0,43,0,3,2,71,808,809,809,189,147,1362,513,0,0,0,0,0,6,0,0,28,28,47,55,55,55,2,5,0,0,0,12,0,12,0,0,0,5,0,3,0,48,210,162,0,0,2,0,36,36,36,0,0,0,0,5,5,2,5,345,0,0,0,0,0,0,0,12,0,378,378,64,378,378,0,11,409,409,409,46,409,37,0,0,0,0,12,68,0,0,1,0,7,378,0,11,409,409,409,46,409,37,0,0,0,0,12,68,0,0,1,0,7
Murcia,499000,World Population Review,11/16/2020,21359,0,1,0,0,0,7,6,7,7,1,1,0,0,7,2,0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,303,303,365,0,0,0,534,0,0,0,458,458,0,0,0,0,0,0,11,3,48,28,27,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,11,0,0,1,1,2,1,1,0,44,458,541,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,208,1,273,0,0,39,2,40,3,39,31,15,15,0,1,2,1,0,539,539,539,539,539,1,0,0,3,0,0,0,0,0,0,0,0,0,0,213,0,0,300,0,2,84,84,84,693,205,0,11,547,3,547,0,0,0,0,212,0,547,7,321,0,0,0,0,0,2586,15,15,89,89,28,85,108,2,2,2,2,2,2,2,11,548,0,0,41,0,0,0,0,0,0,0,5,0,1,3,0,1,0,10,286,286,286,71,64,384,15,0,0,2,0,0,1,0,0,4,4,4,5,5,5,0,1,0,0,0,1,0,15,0,0,0,2,0,2,0,5,50,45,2,2,0,0,11,11,11,0,0,0,0,1,1,0,1,550,0,0,0,0,0,0,0,2,0,565,565,12,565,566,0,1,582,582,582,4,582,12,0,0,0,0,2,17,0,0,1,0,0,566,0,1,582,582,582,4,582,12,0,0,0,0,2,17,0,0,1,0,0
Mykolayiv,484000,World Population Review,11/14/2020,5436,4,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,7,0,0,188,188,37,0,0,0,25,4,0,0,186,186,0,0,0,0,0,0,0,0,19,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,9,9,9,13,187,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,164,1,166,0,0,10,0,11,1,10,10,1,1,0,0,0,0,0,31,31,31,31,31,9,0,0,11,0,0,0,0,0,0,0,0,0,0,73,0,0,189,2,0,25,25,25,341,71,0,3,31,1,31,0,0,0,0,28,0,31,5,213,0,0,0,0,0,146,1,1,28,28,14,27,35,0,0,0,0,0,0,0,10,33,0,0,10,0,0,0,0,0,0,1,5,0,0,3,0,0,0,6,103,103,103,17,12,225,26,0,0,0,0,0,0,0,0,2,2,5,5,5,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11,10,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,36,36,6,36,36,0,9,273,273,273,4,273,2,0,0,0,0,0,13,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
Nagoya,9552000,World Population Review,11/14/2020,61269,1,8,1,0,0,21,9,27,27,9,18,0,0,27,73,17,18,27,18,0,0,0,8,0,0,1,0,0,0,0,68,0,46,2,1,1,1721,1721,1419,0,0,0,626,1,1,0,1437,1437,0,0,0,0,0,0,24,19,1123,643,642,645,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,58,1,0,40,40,98,73,73,44,78,1442,2909,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,19,1644,0,1664,0,0,657,2,668,8,657,645,954,957,1,7,11,7,41,650,650,649,649,649,47,41,41,111,0,0,0,0,0,0,0,0,1,0,258,0,0,"1,724",2,11,61,61,61,"2,997",248,1,100,728,20,720,1,0,0,0,"1,089",41,721,55,"1,801",0,0,0,0,0,"1,569",947,950,626,626,196,602,681,15,15,15,15,15,15,15,30,725,0,0,659,0,0,0,0,0,0,2,34,0,0,9,0,1,0,72,378,378,378,106,50,1852,20,0,0,0,0,1,0,0,0,32,32,36,36,36,36,1,0,1,0,0,860,0,953,0,0,0,0,0,0,0,22,686,664,0,0,0,1,30,30,30,0,0,0,0,0,0,0,0,725,1,0,0,0,0,0,0,15,0,770,770,40,770,770,0,48,796,796,795,31,796,39,0,0,0,0,16,558,0,0,8,0,8,,,,,,,,,,,,,,,,,,,,
